id,,fclt_name,ctprvn_nm,sgnr_nm,legaldong_cd,legaldong_cd_si,legaldong_cd_gu,legalemd_nm,adstrd_cd,adstrd_nm,rdnmaddr_cd,rdnm_addr,zip_cd,grid_cd,x_cd,y_cd,opmt_plce,fstvl_bgn_dt,fstvl_bgn_dt_year,fstvl_bgn_dt_month,fstvl_bgn_dt_day,fstvl_end_dt,fstvl_end_dt_year,fstvl_end_dt_month,fstvl_end_dt_day,fstvl_cn,mnnst,auspc_instt,supt_instt,telno,hmpg,rlt_inf,data_stdde,prvd_agnc_cd,prvd_agnc_nm,lst_updt_dt,data_orgn,FILE_NAME,base_ymd
KC488PO20N001011,,서대문독립민주축제,서울특별시,서대문구,1141010900,11,11410,현저동,1141052000,천연동,1.14E+11,서울특별시 서대문구 통일로 251 (현저동),3732,다사519529,37.574374,126.956064,서대문형무소역사관,20190814,2019,8,14,20190815,2019,8,15,"풋프린팅,역사콘서트,체험프로그램 등",서울특별시 서대문독립민주축제추진위원회,서울특별시 서대문구,서울특별시,02-330-1410,https://blog.naver.com/sidfest,,20190718,3120000,서울특별시 서대문구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N001012,,크리스마스거리축제,서울특별시,서대문구,1141011600,11,11410,창천동,1141058500,신촌동,1.14E+11,서울특별시 서대문구 연세로 18,3777,다사502510,37.557225,126.936889,연세로,20191222,2019,12,22,20191225,2019,12,25,"경관조명,거리공연,체험부스",서울특별시 서대문구,서울특별시 서대문구,서울특별시,02-330-1410,http://blog.naver.com/xmasfest,,20190718,3120000,서울특별시 서대문구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N001013,,은평누리축제,서울특별시,은평구,1138010700,11,11380,응암동,1138058000,응암제1동,1.14E+11,서울특별시 은평구 증산로 476 (응암동),3449,다사484556,37.59861742,126.9158455,"역촌역 평화공원, 불광천수변무대, 은평문화예술회관 등",20191003,2019,10,3,20191005,2019,10,5,"문화공연, 체험부스 등",은평구,서울특별시 은평구,,02-351-6514,http://www.ep.go.kr,,20190807,3110000,서울특별시 은평구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N001014,,인디스트리트 생활음악페스티벌'뮤직스트릿 파티',서울특별시,은평구,1138010700,11,11380,응암동,,,1.14E+11,서울특별시 은평구 증산로 476 (응암동),3449,다사484556,37.59861742,126.9158455,"연신내 물빛공원, 차없는 거리",20190830,2019,8,30,20190831,2019,8,31,"문화공연, 길놀이단, 체험부스 등",은평구,서울특별시 은평구,은평구,02-351-6514,http://www.ep.go.kr,,20190807,3110000,서울특별시 은평구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N001018,,고싸움놀이축제(1차),광주광역시,남구,2915512300,29,29155,칠석동,2915573000,대촌동,2.92E+11,광주광역시 남구 고싸움로 2 (칠석동),61758,다라394751,35.0692176,126.8359599,고싸움놀이테마파크,20190330,2019,3,30,20190331,2019,3,31,국가무형문화재 제33호 고싸움놀이시연,고싸움놀이보존회,고싸움놀이보존회,,062-607-2315,http://www.gossaum.com,,20190626,6290000,광주광역시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N001019,,고싸움놀이축제(2차),광주광역시,남구,2915512300,29,29155,칠석동,2915573000,대촌동,2.92E+11,광주광역시 남구 고싸움로 2 (칠석동),61758,다라394751,35.0692176,126.8359599,고싸움놀이테마파크,20190811,2019,8,11,20190811,2019,8,11,국가무형문화재 제33호 고싸움놀이시연,고싸움놀이보존회,고싸움놀이보존회,,062-607-2315,http://www.gossaum.com,,20190626,6290000,광주광역시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N001020,,서창만드리풍년제,광주광역시,서구,2914012600,29,29140,세하동,2914080000,서창동,2.91E+11,광주광역시 서구 눌재로 420 (세하동),62076,다라389802,35.115286,126.830168,서창한옥문화관 앞 (세동마을 들녘),20190719,2019,7,19,20190719,2019,7,19,"들노래재현 만드리 재현, 문화예술공연 등",만드리보존회,광주광역시 서구,,062-360-7030,,,20190626,6290000,광주광역시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N001021,,광주프린지페스티벌,광주광역시,남구,2915510200,29,29155,구동,2915554500,사직동,2.92E+11,광주광역시 남구 천변좌로338번길 7 (구동),61636,다라461838,35.1481359,126.908602,5·18민주광장 및 국립아시아문화전당 주변,20190420,2019,4,20,20191026,2019,10,26,"거리공연(음악, 마임, 거리극 등), 시민참여 체험프로그램 등",(재)광주문화재단,광주광역시,,062-613-3182,,,20190626,6290000,광주광역시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N001022,,광주세계김치축제,광주광역시,남구,2915511100,29,29155,임암동,2915572000,송암동,2.92E+11,광주광역시 남구 김치로 60 (임암동),61755,다라422795,35.109095,126.8666047,서울광장,20190503,2019,5,3,20190504,2019,5,4,"김치를 테마로한 공연, 전시, 체험프로그램 운영",광주세계김치축제위원회,광주광역시,,062-613-3991,http://kimchi.gwangju.go.kr,,20190626,6290000,광주광역시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N001023,,광주세계김치축제,광주광역시,남구,2915511100,29,29155,임암동,2915572000,송암동,2.92E+11,광주광역시 남구 김치로 60 (임암동),61755,다라422795,35.109095,126.8666047,광주김치타운,20190712,2019,7,12,20190818,2019,8,18,"한국의 김치, 세계절임식품 전시, 김치와 김치응용요리 만들기 체험",광주세계김치축제위원회,광주광역시,,062-613-3991,http://kimchi.gwangju.go.kr,,20190626,6290000,광주광역시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N001024,,광주세계김치축제,광주광역시,남구,2915511100,29,29155,임암동,2915572000,송암동,2.92E+11,광주광역시 남구 김치로 60 (임암동),61755,다라422795,35.109095,126.8666047,광주김치타운,20191025,2019,10,25,20191027,2019,10,27,"김치 요리 경연대회, 김치만들기 체험, 김치마케팅, 김치 전시, 고려인의 김치와 음식 전시, 발효와 옹기전시 등",광주세계김치축제위원회,광주광역시,광주광역시,062-613-3991,http://kimchi.gwangju.go.kr,,20190626,6290000,광주광역시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N001025,,억새생태문화제,광주광역시,서구,2914012900,29,29140,벽진동,2914080000,서창동,2.91E+11,광주광역시 서구 풍서좌로 457-5,62076,다라388831,35.141293,126.828428,극락교 일원,20191011,2019,10,11,20191013,2019,10,13,"억새를 테마로한 공연, 전시, 체험프로그램 운영",무등커뮤니케이션,광주광역시 서구,,062-360-7186,sgfesta.com,,20190626,6290000,광주광역시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N001026,,세계청년축제,광주광역시,동구,2911013100,29,29110,금남로1가,2911052500,충장동,2.91E+11,광주광역시 동구 금남로 245 (금남로1가),61475,다라470838,35.1483528,126.918715,아시아문화전당 일대,20190719,2019,7,19,20190721,2019,7,21,"청년 뮤직페스타, 청년시장, 도심캠핑 등",가나엔터프라이즈,광주광역시,,062-613-2722,http://2016wyf.com,,20190626,6290000,광주광역시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N001027,,굿모닝 양림,광주광역시,남구,2915510100,29,29155,사동,2915551000,양림동,2.92E+11,광주광역시 남구 사직길 49 (사동),61638,다라464831,35.141882,126.9118581,양림동및사직공원일원,20191019,2019,10,19,20191021,2019,10,21,"예술인 아카이브전, 미술전시회, 가을숲속음악회 등",굿모닝 양림추진위원회,광주광역시 남구,,062-607-2312,http://www.goodmorningyangrim.com/,,20190626,6290000,광주광역시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N001028,,추억의충장축제,광주광역시,동구,2911011800,29,29110,서석동,2911065500,서남동,2.91E+11,광주광역시 동구 서남로 1 (서석동),61466,다라474835,35.1458272,126.9233266,아시아문화전당 일대,20191002,2019,10,2,20191006,2019,10,6,"추억을 테마로한 공연, 전시, 체험프로그램 운영",광주광역시 동구,광주광역시 동구,,062-608-2422,http://www.donggu.kr/index.es?sid=c8,,20190626,6290000,광주광역시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N001029,,2019청도소싸움축제,경상북도,청도군,4782025033,47,47820,화양읍,4782025000,화양읍,4.78E+11,경상북도 청도군 화양읍 남성현로 348,38324,마마108440,35.68673395,128.7251463,청도소싸움경기장,20190516,2019,5,16,20190519,2019,5,19,전통소싸움대회 및 공연행사,청도군,청도소싸움축제추진위원회,,054-370-2371,www.청도소싸움.kr,,20190515,5190000,경상북도 청도군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N001030,,제13회 청도유등제,경상북도,청도군,4782025028,47,47820,화양읍,4782025000,화양읍,4.78E+11,경상북도 청도군 화양읍 산성강변길 448,38328,마마118405,35.6551372,128.7355476,청도천둔치,20190518,2019,5,18,20180408,2018,4,8,"유등 점등 및 무대,체험,전시 행사 등",청도군,청도유등제봉행위원회,,054-372-7640,www.yudeung.net,,20190515,5190000,경상북도 청도군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N001031,,2019청도반시축제,경상북도,청도군,4782025025,47,47820,화양읍,4782025000,화양읍,4.78E+11,경상북도 청도군 화양읍 청려로 1846,38333,마마103400,35.6504035,128.7193929,청도야외공연장,20191011,2019,10,11,20191013,2019,10,13,청도반시전시판매행사 및 공연,청도군,청도반시축제추진위원회,,054-370-2377,www.청도반시축제.kr,,20190515,5190000,경상북도 청도군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N001032,,2019청도세계코미디아트페스티벌,경상북도,청도군,4782025025,47,47820,화양읍,4782025000,화양읍,4.78E+11,경상북도 청도군 화양읍 청려로 1846,38333,마마103400,35.6504035,128.7193929,청도야외공연장,20191011,2019,10,11,20191013,2019,10,13,"코미디를 테마로 한 공연, 전시, 체험 등",청도군,청도세계코미디예술제추진위원회,,054-373-1951,www.coafe.kr,,20190515,5190000,경상북도 청도군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N001033,,여수영취산진달래체험행사,전라남도,여수시,4613014400,46,46130,중흥동,4613082000,삼일동,4.61E+11,전라남도 여수시 흥국사길 160 (중흥동),59615,라라183474,34.8210752,127.7003341,영취산일원 돌고개,20190329,2019,3,29,20190331,2019,3,31,산신제+진달래백일장+사생대회+체험행사,여수영취산진달래축제추진위원회,여수영취산진달래축제추진위원회,"여수시+산단공장장협의회,삼일동연합청년회",061-659-4743,http://www.ystour.kr/kr/festival/,,20190603,4810000,전라남도 여수시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N001034,,여수거북선축제,전라남도,여수시,4613010700,46,46130,중앙동,4613057000,중앙동,4.61E+11,전라남도 여수시 이순신광장로 95 (중앙동),59737,라라216383,34.73922445,127.7365808,이순신광장 및 선소일원,20190503,2019,5,3,20190505,2019,5,5,통제영길놀이+개막행사+각종체험공연행사,여수거북선축제보존회 축제위원회,여수시+여수진남거북선축제보존회,,061-659-4742,http://geobukseonfestival.yeosu.go.kr,,20190603,4810000,전라남도 여수시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N001035,,여수여자만갯벌노을체험행사,전라남도,여수시,4613031026,46,46130,소라면,4613031000,소라면,4.61E+11,전라남도 여수시 소라면 서부로 785-24,59607,라라062439,34.7902433,127.5680089,소라면 해넘이길 일원(사곡),20191013,2019,10,13,20191014,2019,10,14,대나무망둥어낚시+개매기+바지락캐기+맨손고기잡이+가족사랑걷기체험+노을가요제,여수여자만갯벌노을체험행사추진위원회,여수시,여천농협+여수수협+새마을금고여수협의회,061-659-1091,http://www.ystour.kr/kr/festival/,,20190603,4810000,전라남도 여수시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N001036,,거문도백도은빛바다체험행사,전라남도,여수시,4613036021,46,46130,삼산면,4613036000,삼산면,4.61E+11,전라남도 여수시 삼산면 거문길 28-10,59790,다다826592,34.0256376,127.311945,삼산면 거문도 일원,20190802,2019,8,2,20190804,2019,8,4,길놀이+은빛가요제+맨손활어잡기+지인망끌기체험,거문도백도은빛바다축제추진위원회,거문도백도은빛바다축제추진위원회,,061-659-4744,http://www.ystour.kr/kr/festival/,,20190603,4810000,전라남도 여수시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N001037,,여수밤바다 불꽃축제,전라남도,여수시,4613010700,46,46130,중앙동,4613057000,중앙동,4.61E+11,전라남도 여수시 이순신광장로 93,59737,라라216382,34.7388016,127.7362426,이순신 광장 및 장군도 앞 해상,20190908,2019,9,8,20190908,2019,9,8,공연행사+불꽃쇼+불꽃사진콘테스트,여수밤바다불꽃축제추진위원회,여수시+여수진남거북선축제보존회,,061-659-4743,http://tour.yeosu.go.kr/ysff/,,20190603,4810000,전라남도 여수시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N001038,,여수향일암일출기원한마당,전라남도,여수시,4613025024,46,46130,돌산읍,4613025200,돌산읍죽포출장소,4.61E+11,전라남도 여수시 돌산읍 향일암로 60,59778,라라277222,34.59379448,127.8029861,돌산읍 임포마을 일원,20191231,2019,12,31,20200101,2020,1,1,재야의종타종식+일출기원제례+소망행사,여수향일암일출기원한마당 추진위원회,여수향일암일출기원한마당추진위원회,,061-659-4742,http://www.ystour.kr/kr/festival/,,20190603,4810000,전라남도 여수시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N001039,,여수동동북축제,전라남도,여수시,4613012800,46,46130,학동,4613078000,쌍봉동,4.61E+11,전라남도 여수시 시청서6길 15,59674,라라145402,34.756371,127.658676,용기공원 및 선소일원,20191110,2019,11,10,20191111,2019,11,11,북퍼레이드+아티스트공연+북전시및체험행사+경연대회,2018여수동동북축제추진위원회,여수시,,061-659-1588,http://tour.yeosu.go.kr/dongdong,,20190603,4810000,전라남도 여수시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N001040,,청년거리문화축제,전라남도,여수시,4613012800,46,46130,학동,4613078000,쌍봉동,4.61E+11,전라남도 여수시 시청동1길 23 (학동),59689,라라149404,34.7585755,127.6636144,여수시 일원,20190301,2019,3,1,20191231,2019,12,31,"거리공연, 프리마켓 등",공모사업 선정,여수시,,061-659-4744,http://tour.yeosu.go.kr/dongdong,,20190603,4810000,전라남도 여수시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N001041,,여수마칭페스티벌,전라남도,여수시,4613010700,46,46130,중앙동,4613057000,중앙동,4.61E+11,전라남도 여수시 이순신광장로 95 (중앙동),59737,라라216383,34.73922445,127.7365808,이순신광장,20191026,2019,10,26,20191027,2019,10,27,거리퍼레이드+마칭쇼+관악체험프로그램,여수마칭페스티벌추진위원회,여수시,,,,,20190603,4810000,전라남도 여수시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
KC488PO20N001042,,2019 군포철쭉축제,경기도,군포시,4141010400,41,41410,산본동,4141059000,수리동,4.14E+11,경기도 군포시 고산로 599 (산본동),15820,다사488285,37.3548052,126.9225521,"철쭉동산, 초막골생태공원, 산본로데오거리 등",20190424,2019,4,24,20190428,2019,4,28,"개·폐막식, 공연프로그램, 체험프로그램, 노차로드, 푸드트럭존 운영 등",경기도 군포문화재단,경기도 군포시청,경기도청/경기관광공사,031-390-3515,http://www.gunpofestival.org/,,20190523,4020000,경기도 군포시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20201231
